# vortex_number, sol, t0, t0_unc, DeltaP, DeltaP_unc, Gamma, Gamma_unc, intercept, intercept_unc, slope, slope_inc, convolution
0, 350, 14.5189, 0.000331781, 0.550086, 0.0220635, 59.2957, 3.97155, 661.535, 0.00601391, -0.65839, 0.0907618, 5.46157
1, 350, 9.22608, 1.46371e-05, 1.46502, 0.0628127, 1.61586, 0.104523, 678.635, 0.00781434, -2.727, 1.49195, 8.44638
2, 350, 11.6892, 4.03953e-05, 1.49701, 0.0594374, 7.32431, 0.429597, 667.267, 0.00669313, -4.61948, 0.283399, 8.79741
0, 351, 14.4632, 1.53781e-05, 2.20488, 4.12947, 0.5, 0.586837, 660.247, 0.00383691, -4.17502, 0.383967, 5.57549
1, 351, 8.63131, 1.35346e-05, 1.02097, 0.0725016, 1.58269, 0.160916, 681.461, 0.00600476, -8.17451, 1.13677, 7.30374
0, 352, 15.5449, 4.00393e-05, 0.582158, 0.0137122, 12.2371, 0.427202, 658.15, 0.00160995, -0.553478, 0.0435589, 7.89317
1, 352, 11.9096, 0.000114719, 1.5941, 0.0577069, 22.8086, 1.24191, 664.364, 0.00796703, -1.48725, 0.146601, 8.69334
0, 353, 10.4443, 4.26875e-06, 3.63383, 2.5433, 0.594053, 0.280375, 666.758, 0.00610576, -7.71444, 1.15975, 6.93267
1, 353, 13.2722, 2.76715e-05, 3.7126, 0.054826, 13.4884, 0.296687, 660.86, 0.0068252, -3.19864, 0.182866, 13.7189
0, 354, 11.658, 8.74752e-05, 0.734109, 0.0716095, 6.45642, 0.912734, 663.658, 0.0058572, -4.8757, 0.165208, 5.52399
1, 354, 12.0298, 0.000256237, 0.574189, 0.0343875, 30.7406, 2.94001, 662.927, 0.00739962, -0.0223684, 0.173495, 5.7089
2, 354, 12.6709, 0.000794628, 0.746716, 0.0223035, 225.225, 14.28, 661.523, 0.0224326, -3.08324, 0.150582, 5.99444
0, 355, 10.8746, 4.74777e-05, 0.566384, 0.056148, 3.45525, 0.499813, 663.898, 0.0051794, -4.75882, 0.337349, 5.22825
1, 355, 14.7552, 7.98385e-05, 0.701527, 0.01717, 23.4774, 0.865883, 657.109, 0.00241304, 0.132362, 0.044255, 6.5667
2, 355, 12.9422, 2.43799e-05, 1.24896, 0.086409, 1.68926, 0.175562, 659.84, 0.0112784, -1.27971, 2.14626, 10.4248
3, 355, 15.417, 1.32971e-05, 1.66587, 0.0126894, 12.565, 0.143218, 656.973, 0.0016614, 0.616542, 0.0514783, 12.7527
0, 356, 13.0513, 5.6569e-05, 1.77858, 0.0256342, 28.2412, 0.621581, 658.949, 0.00405985, -3.40391, 0.0724836, 8.06883
0, 357, 11.0736, 0.000465312, 0.37269, 0.0139279, 88.7746, 6.03252, 661.543, 0.00555043, -2.04965, 0.0704767, 5.12439
1, 357, 9.27281, 3.04832e-05, 0.754, 0.0211438, 7.82577, 0.323629, 670.067, 0.0023375, -7.72898, 0.0889701, 7.35999
2, 357, 14.2006, 1.29666e-05, 1.20232, 0.0361167, 3.11412, 0.136101, 656.094, 0.00313976, 1.43212, 0.205886, 7.65963
0, 358, 11.3709, 5.25398e-05, 0.606902, 0.065455, 3.52955, 0.565536, 661.18, 0.00771339, 6.84536, 0.728763, 5.03013
1, 358, 11.8448, 6.12799e-05, 0.690852, 0.127122, 2.13999, 0.567787, 659.599, 0.010258, -0.596819, 0.815509, 5.33478
2, 358, 10.1349, 6.45255e-05, 0.833795, 0.0493775, 7.84405, 0.685114, 665.89, 0.00545424, -6.45512, 0.208016, 8.95055
0, 359, 15.4124, 9.41844e-05, 1.43779, 0.021123, 46.0485, 1.08695, 654.359, 0.0047082, -0.588865, 0.0764007, 6.61618
1, 359, 12.2294, 2.33058e-05, 1.43206, 0.0494405, 4.85769, 0.249871, 659.15, 0.00618514, -2.39018, 0.463736, 8.82687
0, 360, 12.5902, 1.50114e-05, 0.997335, 0.0423277, 1.94631, 0.122221, 657.127, 0.00583397, -7.4866, 1.0984, 5.04975
1, 360, 10.7763, 2.81077e-05, 1.29063, 0.568472, 1.08788, 0.508817, 661.001, 0.0117417, -9.85934, 1.54053, 5.58538
2, 360, 16.3159, 7.99506e-05, 0.516088, 0.00982468, 30.2148, 0.883313, 652.234, 0.00162569, -0.122705, 0.0287409, 5.67957
3, 360, 11.2138, 1.50102e-05, 1.43557, 0.0843195, 2.1276, 0.186079, 659.571, 0.00786597, -5.05187, 1.00596, 6.81797
4, 360, 12.6658, 0.000126929, 0.849354, 0.050568, 15.3403, 1.39339, 656.711, 0.00794885, -3.42446, 0.25837, 8.60796
5, 360, 11.1232, 1.17098e-05, 1.78681, 0.0706852, 2.4438, 0.145609, 659.866, 0.00738425, -2.28067, 0.933486, 9.528
0, 361, 13.1855, 8.75632e-05, 0.900884, 0.0406891, 13.9573, 0.927226, 654.047, 0.00431701, -1.76879, 0.0873057, 5.53244
1, 361, 11.3578, 0.000138856, 0.76915, 0.0232742, 33.0067, 1.54594, 657.409, 0.00413061, -4.28025, 0.0711758, 6.07502
0, 362, 12.3528, 7.82443e-05, 1.0376, 0.0443558, 13.1775, 0.825166, 655.374, 0.00442442, -2.93765, 0.0856268, 5.80469
1, 362, 13.6873, 9.99406e-05, 0.60639, 0.0430448, 10.1354, 1.06462, 652.486, 0.00495231, -0.91547, 0.156811, 7.26099
0, 363, 8.83316, 1.18902e-05, 1.02066, 0.0365152, 2.59795, 0.139748, 670.301, 0.00408258, -8.3718, 0.51344, 6.33935
1, 363, 9.29987, 8.92488e-06, 1.04427, 0.0926436, 1.5481, 0.188098, 666.178, 0.00575688, -11.6925, 1.07618, 7.91437
0, 364, 13.9963, 7.33374e-05, 0.795589, 0.048154, 8.71784, 0.807648, 649.787, 0.00776428, 2.43597, 0.46043, 5.09008
1, 364, 10.2743, 0.000205555, 0.578716, 0.0187907, 45.4758, 2.36874, 658.576, 0.00424518, -4.2617, 0.0675502, 5.59436
2, 364, 9.18445, 2.73787e-05, 0.714102, 0.0355036, 3.94409, 0.286768, 665.967, 0.00354549, -7.2986, 0.228795, 5.71343
3, 364, 13.4639, 5.00759e-05, 3.50571, 0.0433338, 29.1476, 0.551669, 650.394, 0.007006, -1.28054, 0.124519, 10.3705
4, 364, 13.9317, 3.7844e-05, 1.95614, 0.0841911, 6.32899, 0.407772, 649.643, 0.0110734, 2.86428, 0.685627, 13.4824
0, 365, 14.6785, 1.58508e-05, 0.800144, 0.122457, 1.36957, 0.26959, 648.153, 0.00622431, -1.10195, 1.17631, 5.39487
1, 365, 9.61973, 3.16734e-05, 0.778225, 0.0350247, 5.06522, 0.332155, 661.132, 0.00319855, -6.80338, 0.138882, 5.71098
2, 365, 13.2904, 0.000667545, 0.768609, 0.0191811, 238.864, 12.3523, 650.618, 0.0198528, -3.50185, 0.126935, 6.16588
3, 365, 13.4786, 2.00251e-05, 1.42579, 0.0534666, 3.82602, 0.213304, 650.193, 0.00663894, -2.35995, 0.623375, 6.19665
4, 365, 14.5536, 0.000157301, 0.811969, 0.0241363, 38.0454, 1.77579, 648.31, 0.00468229, -1.11309, 0.079284, 8.62771
0, 366, 15.7423, 0.000117922, 0.399341, 0.00406146, 82.7535, 1.50433, 647.3, 0.00148874, -0.438672, 0.0198205, 5.3148
1, 366, 11.5537, 6.39779e-05, 0.945236, 0.0924312, 4.7134, 0.685921, 653.63, 0.0113835, -13.3466, 0.853536, 5.71306
2, 366, 15.1824, 2.64341e-05, 0.623542, 0.020982, 5.6563, 0.275998, 647.122, 0.00173401, 2.89438, 0.0570935, 5.84626
3, 366, 14.4359, 5.3467e-05, 0.814443, 0.0343529, 9.12648, 0.557745, 647.103, 0.00278616, -0.0927968, 0.0551854, 5.96515
4, 366, 11.6695, 0.000128551, 0.735132, 0.0459042, 14.8207, 1.36475, 653.226, 0.00505198, -1.75438, 0.101519, 7.07571
5, 366, 12.5165, 7.99545e-05, 1.93571, 0.0480291, 23.1925, 0.866471, 651.522, 0.00670294, -2.94222, 0.12304, 10.7373
0, 367, 12.0652, 7.17874e-06, 2.00222, 0.154093, 1.47613, 0.151377, 651.791, 0.00865734, 3.15374, 1.62178, 5.80021
1, 367, 9.7139, 5.61996e-05, 0.863331, 0.0665613, 5.24577, 0.605205, 659.18, 0.00874061, -9.03992, 0.648782, 6.98075
2, 367, 12.0771, 8.2317e-06, 2.42595, 0.126624, 1.75813, 0.134203, 651.815, 0.010767, 0.288025, 2.00284, 7.44765
3, 367, 9.19372, 0.000110717, 0.463872, 0.0220527, 16.764, 1.18852, 663.533, 0.00299189, -9.91385, 0.0612807, 7.79208
4, 367, 12.3625, 6.63303e-05, 1.89202, 0.0236702, 38.1182, 0.748952, 651.238, 0.00459749, -2.5623, 0.0778253, 7.83267
0, 368, 8.89222, 9.12604e-05, 0.449915, 0.109458, 1.93634, 0.693599, 664.784, 0.0157103, -11.2947, 2.95802, 5.14255
1, 368, 16.4805, 0.000534819, 0.164037, 0.0056571, 110.353, 7.33773, 646.529, 0.0028122, 0.841285, 0.0319759, 5.43981
2, 368, 14.6911, 5.68436e-05, 0.780717, 0.0962585, 3.23485, 0.576968, 646.859, 0.00868126, 8.37977, 0.567616, 6.61023
3, 368, 11.3684, 1.45859e-05, 1.3332, 0.0536652, 2.18297, 0.127485, 651.393, 0.00607842, 1.2253, 0.782027, 9.76573
0, 372, 15.6808, 0.000322267, 0.317045, 0.018755, 39.0967, 3.78208, 640.829, 0.00460198, -0.321475, 0.0963203, 6.68132
0, 373, 9.38409, 2.92475e-05, 0.756209, 0.0348853, 4.56473, 0.308354, 656.075, 0.00346814, -10.8592, 0.191411, 5.31719
1, 373, 15.245, 3.86405e-05, 1.06898, 0.0154403, 19.2572, 0.414276, 641.239, 0.00192124, -0.855288, 0.0360375, 7.11845
0, 374, 13.7241, 3.57051e-05, 0.977049, 0.102078, 2.52747, 0.393411, 641.776, 0.0114924, -1.583, 1.45254, 5.48059
1, 374, 11.1438, 7.14289e-05, 0.658883, 0.0382033, 8.86768, 0.766739, 647.663, 0.00482514, -3.3606, 0.200442, 5.54616
2, 374, 12.1141, 2.22375e-05, 1.22986, 0.0522734, 3.77005, 0.238474, 646.031, 0.00641645, -1.72911, 0.603202, 5.68541
3, 374, 14.3153, 1.93896e-05, 1.68189, 0.05989, 3.90004, 0.204454, 640.919, 0.00659234, 8.13429, 0.504507, 9.73351
4, 374, 10.8216, 3.30082e-05, 1.49992, 0.0643071, 5.54241, 0.353163, 648.646, 0.00780478, -4.36556, 0.490021, 9.88334
0, 376, 11.6479, 7.39125e-06, 4.36346, 0.964584, 0.976923, 0.206539, 643.178, 0.0154955, 5.67037, 2.94089, 18.5887
0, 377, 14.6767, 6.66016e-05, 0.45272, 0.109306, 0.922764, 0.303941, 637.332, 0.00629567, 3.21196, 1.23082, 5.54016
1, 377, 9.88806, 0.00014364, 0.484794, 0.0297424, 16.8487, 1.5683, 649.038, 0.00456776, -7.1492, 0.12394, 6.67792
2, 377, 9.26489, 2.31045e-05, 1.47971, 0.449513, 1.24973, 0.452318, 653.813, 0.0170024, -11.9067, 3.22569, 10.3071
3, 377, 13.0663, 3.62669e-05, 2.00419, 0.0491237, 10.6525, 0.383528, 639.838, 0.00510718, 0.237375, 0.131268, 10.6863
0, 378, 13.1151, 5.35596e-05, 0.799724, 0.0766395, 4.03947, 0.568177, 640.555, 0.00771292, -0.00443146, 0.49751, 5.13927
1, 378, 10.6388, 4.81695e-05, 1.10276, 0.0543549, 7.03583, 0.50746, 644.606, 0.00532483, -3.28751, 0.187967, 5.53037
2, 378, 11.3944, 0.000228537, 0.773583, 0.0169793, 74.4317, 2.85169, 643.402, 0.00565361, -1.2423, 0.0785206, 5.73494
3, 378, 13.9603, 7.78544e-05, 0.774013, 0.165512, 1.56757, 0.505142, 638.965, 0.0169192, 5.13466, 2.22087, 5.77531
4, 378, 9.92798, 0.000112548, 0.753392, 0.062783, 9.72321, 1.1892, 648.369, 0.00649745, -7.3794, 0.177761, 7.70279
0, 379, 8.94941, 6.94954e-05, 0.60882, 0.0309827, 9.82924, 0.750349, 655.816, 0.00421312, -9.31777, 0.17116, 5.60154
1, 379, 14.6265, 2.23997e-05, 0.883265, 0.0666143, 2.43268, 0.2694, 637.779, 0.00470184, -1.07956, 0.311304, 6.5055
0, 380, 14.3392, 2.73658e-05, 3.93458, 0.116249, 6.66662, 0.295781, 637.356, 0.0157886, 0.338279, 0.971686, 15.8818
0, 381, 10.3253, 0.000415853, 0.496148, 0.0247032, 62.4832, 6.73948, 647.239, 0.0203667, -1.94476, 0.481773, 5.02603
1, 381, 11.0386, 0.000400263, 0.401118, 0.0150607, 75.8889, 5.58451, 644.401, 0.0079442, -3.37522, 0.134768, 5.10957
2, 381, 11.9358, 3.49108e-05, 1.07255, 0.0756914, 3.56745, 0.36769, 642.574, 0.00711039, 5.14185, 0.462245, 6.87277
3, 381, 11.376, 4.22124e-05, 2.3134, 3.16184, 0.703626, 0.738341, 643.643, 0.0194128, 15.6073, 3.70605, 8.89269
4, 381, 13.8132, 6.00293e-05, 1.3119, 0.0770274, 7.36021, 0.63853, 638.699, 0.00869353, -0.215487, 0.368157, 9.12562
0, 382, 13.6016, 3.17523e-05, 0.897338, 0.0501184, 4.1041, 0.339056, 638.256, 0.00566158, 0.317358, 0.431367, 6.52004
1, 382, 13.4648, 1.18069e-05, 1.37356, 0.0589269, 2.20576, 0.141059, 638.716, 0.00577108, 5.89736, 0.736456, 7.27068
2, 382, 12.27, 0.000331176, 0.665903, 0.0227729, 69.293, 4.07533, 641.14, 0.00712214, -1.50369, 0.101522, 7.28708
3, 382, 13.5058, 9.77683e-05, 1.17561, 0.0804844, 10.28, 1.04658, 638.63, 0.00983661, -2.45201, 0.336475, 8.1125
4, 382, 10.2522, 4.24426e-05, 1.55377, 0.0366763, 12.9435, 0.45409, 646.114, 0.00445676, -4.46467, 0.119827, 10.0754
0, 383, 13.1247, 0.000437956, 0.421209, 0.0179209, 73.4207, 5.64123, 638.738, 0.00684582, -0.616383, 0.105174, 5.08155
1, 383, 12.4661, 0.000280522, 0.59633, 0.0222467, 53.9499, 3.30914, 639.901, 0.00563493, -1.70643, 0.0872217, 5.4248
2, 383, 9.40916, 2.27259e-05, 0.851899, 0.0379766, 3.6303, 0.235659, 650.602, 0.00363198, -11.7044, 0.235479, 7.25856
3, 383, 13.9252, 1.9499e-05, 1.61701, 0.40099, 0.931069, 0.22756, 637.193, 0.00815023, 0.231355, 1.57102, 8.09413
4, 383, 14.6819, 1.23625e-05, 1.75329, 0.0356126, 4.37553, 0.130627, 635.968, 0.0037635, -0.210431, 0.241285, 10.2695
0, 385, 15.613, 5.20451e-05, 0.56384, 0.0298062, 7.08829, 0.545511, 632.998, 0.00267148, -2.73565, 0.0805239, 6.49257
1, 385, 11.0199, 0.000116915, 0.894105, 0.0562694, 13.3713, 1.26393, 640.615, 0.00765839, -0.290808, 0.235511, 6.99502
2, 385, 11.4835, 0.000818689, 0.524926, 0.0160883, 232.737, 14.9534, 639.938, 0.0165201, -1.41426, 0.10754, 7.33165
3, 385, 12.5572, 1.33458e-05, 5.15373, 0.272855, 1.43416, 0.10985, 638.461, 0.0246466, 4.27251, 4.71618, 28.0219
0, 386, 9.00657, 3.37011e-05, 1.78172, 5.16547, 0.5, 0.91619, 651.534, 0.00757512, -8.55744, 1.46944, 5.57382
1, 386, 14.5488, 2.86251e-05, 1.21503, 0.259922, 0.914944, 0.209197, 632.964, 0.00764805, 0.848398, 1.48539, 9.71959
0, 387, 9.96576, 2.62163e-05, 0.778634, 0.0842311, 1.74768, 0.279913, 642.98, 0.00873977, 6.52305, 1.64118, 5.0169
1, 387, 13.0856, 0.000103422, 0.946291, 0.0189299, 37.1733, 1.16495, 635.263, 0.00362174, -2.11797, 0.0614828, 5.358
2, 387, 9.47539, 0.000250011, 0.425154, 0.0229626, 33.0394, 3.1885, 646.222, 0.00845084, -3.34696, 0.279971, 6.82154
3, 387, 9.9441, 5.57847e-05, 1.15397, 0.0721816, 6.41994, 0.596591, 643.095, 0.00873054, -7.58985, 0.469762, 8.29488
4, 387, 10.9907, 2.15822e-05, 1.6881, 0.0805406, 3.32436, 0.235796, 638.385, 0.0090917, 12.4405, 0.863777, 10.6478
0, 388, 11.9042, 3.20526e-05, 1.70966, 0.065662, 6.00616, 0.348134, 637.17, 0.00936466, -4.44592, 0.684855, 8.07134
1, 388, 11.866, 4.73467e-05, 2.16836, 0.0759331, 9.73169, 0.510922, 637.202, 0.0101435, 0.471917, 0.417424, 11.6121
0, 389, 16.1435, 0.000249555, 0.324523, 0.181008, 3.29139, 2.70349, 629.255, 0.0182845, -16.4716, 1.38129, 5.32501
1, 389, 11.5957, 0.00143743, 0.389638, 0.0280958, 300, 32.9782, 636.864, 0.0312561, -0.756711, 0.15401, 5.56194
2, 389, 14.5893, 5.83825e-05, 0.737231, 0.0388714, 7.97135, 0.620318, 633.07, 0.00432198, -0.821508, 0.165081, 5.70627
3, 389, 16.1537, 0.000179954, 0.744359, 0.0108644, 87.9184, 2.32764, 629.665, 0.00424055, -2.18704, 0.0546989, 6.1002
0, 391, 9.84381, 4.41334e-05, 0.630906, 0.0456039, 4.39791, 0.464958, 642.684, 0.00442173, -3.32613, 0.245552, 5.32272
1, 391, 13.884, 7.19286e-05, 1.01655, 0.0260647, 20.1929, 0.773163, 632.829, 0.003345, -2.80554, 0.0623014, 6.24966
2, 391, 9.19642, 3.6188e-05, 0.919772, 0.0649006, 3.66532, 0.377101, 647.217, 0.00622465, -10.0215, 0.403615, 9.45752
0, 392, 12.1319, 4.04022e-05, 1.01889, 0.12032, 2.37031, 0.421665, 635.612, 0.0170838, -5.42185, 3.13212, 5.20007
1, 392, 11.4326, 0.000220594, 0.815282, 0.0343482, 37.6458, 2.48749, 636.33, 0.00661818, -1.72036, 0.112222, 5.5935
2, 392, 13.3248, 1.80947e-05, 1.19778, 0.0715595, 2.47653, 0.218496, 633.165, 0.00565473, 1.2664, 0.444841, 5.697
3, 392, 14.8262, 0.000123963, 1.0879, 0.0297016, 32.6598, 1.37877, 630.928, 0.00518658, -2.50729, 0.0903455, 6.09675
0, 393, 12.9299, 1.01603e-05, 1.48853, 0.21286, 1.39467, 0.254336, 634.059, 0.01002, 7.72378, 1.87835, 5.56094
1, 393, 13.2318, 0.000210491, 0.677608, 0.0249665, 41.0597, 2.39615, 633.217, 0.00512626, -1.70859, 0.0852288, 9.12161
0, 394, 12.8517, 3.43324e-05, 0.870094, 0.0739366, 2.8219, 0.350351, 632.74, 0.00775726, -2.39491, 0.748477, 5.53278
1, 394, 14.6694, 6.28292e-05, 0.961356, 0.0400686, 10.8516, 0.671502, 630.577, 0.00480529, -1.81614, 0.151064, 5.6093
2, 394, 13.0277, 1.6664e-05, 1.66307, 0.142533, 1.31683, 0.153123, 632.813, 0.00969811, 3.18625, 1.85723, 6.42879
3, 394, 11.3445, 3.02543e-05, 1.50513, 0.0933159, 3.46154, 0.316645, 634.499, 0.0109649, -1.08071, 1.04009, 8.42568
4, 394, 10.9624, 1.85493e-05, 2.65742, 0.0949836, 3.75592, 0.197948, 635.101, 0.0101756, 1.02488, 0.781033, 11.4798
0, 395, 14.4133, 5.03695e-05, 2.17017, 0.0188855, 41.5976, 0.574212, 629.6, 0.00390545, -2.54131, 0.0648882, 7.40073
1, 395, 12.6377, 1.6501e-05, 1.34284, 0.059448, 2.65586, 0.170225, 631.344, 0.00474274, -2.98269, 0.313631, 7.55065
2, 395, 11.6186, 2.42413e-05, 1.7009, 0.0659538, 4.4952, 0.256478, 633.507, 0.00707746, 4.30084, 0.45285, 10.847
0, 397, 13.3931, 3.35241e-05, 1.06708, 0.0561322, 4.58468, 0.353106, 631.282, 0.00557344, 0.605514, 0.308795, 5.37125
1, 397, 9.64168, 0.000417119, 0.359042, 0.0184081, 58.3292, 4.98036, 639.08, 0.00608879, -8.43775, 0.075109, 6.49017
2, 397, 12.6988, 1.85074e-05, 1.95628, 0.188793, 1.63157, 0.227361, 632.073, 0.0161898, -12.602, 3.05506, 10.603
0, 398, 9.03881, 3.12761e-05, 1.30695, 0.1148, 2.63119, 0.340581, 643.356, 0.0112132, -8.33346, 1.08602, 5.77761
0, 399, 12.2148, 5.36181e-05, 1.76353, 0.190708, 3.54957, 0.578403, 630.631, 0.0273611, 6.60095, 1.61951, 5.47028
1, 399, 14.734, 0.000630817, 0.399851, 0.0242581, 74.3323, 7.87134, 627.042, 0.00829377, -2.92633, 0.112172, 5.58337
2, 399, 11.2073, 0.000136933, 0.49963, 0.0502949, 9.79229, 1.4623, 631.92, 0.00597104, 0.815513, 0.205217, 6.00282
3, 399, 11.6623, 9.12359e-06, 1.60702, 0.0455397, 2.08663, 0.0883342, 631.523, 0.00605169, 6.23499, 1.12632, 10.053
4, 399, 12.2148, 4.69628e-05, 1.78346, 0.158051, 3.80053, 0.495529, 630.674, 0.0171236, -2.59971, 1.31344, 11.0825
0, 400, 11.533, 0.000266705, 1.0536, 0.0457508, 44.1277, 3.0617, 632.493, 0.00987725, -0.543102, 0.161951, 5.90366
1, 400, 13.3097, 1.78399e-05, 1.12189, 0.0425836, 3.31715, 0.185206, 630.191, 0.00489065, 0.16292, 0.46581, 5.9983
2, 400, 9.88325, 2.05457e-05, 2.43244, 0.796415, 0.961922, 0.307347, 636.257, 0.0122161, -10.2596, 1.60873, 9.01967
3, 400, 16.4786, 4.29108e-06, 2.00149, 0.0260728, 1.63677, 0.032015, 622.012, 0.00318146, 1.10107, 0.606077, 18.238
4, 400, 12.0856, 1.66799e-05, 4.29606, 0.137533, 3.7192, 0.176564, 631.743, 0.0168205, -14.7291, 1.58397, 18.8349
0, 401, 13.4804, 2.28171e-05, 4.16173, 6.30004, 0.5, 0.482423, 629.183, 0.0103891, 5.5654, 2.00849, 6.11185
1, 401, 10.1974, 1.10033e-05, 2.08926, 0.0848405, 2.30813, 0.140826, 634.764, 0.00838012, -4.23492, 1.06381, 9.84261
0, 402, 13.3658, 1.306e-05, 3.10554, 0.0401729, 7.2677, 0.139608, 629.636, 0.00482706, -0.0264149, 0.22769, 14.2189
0, 403, 10.5647, 5.42296e-05, 0.96089, 0.0492247, 7.6215, 0.568382, 631.699, 0.00440714, -3.99094, 0.123388, 5.81279
1, 403, 12.078, 1.48134e-05, 1.28941, 0.0499573, 1.694, 0.0976277, 630.478, 0.0055119, -2.38025, 0.721217, 6.50424
2, 403, 13.6408, 1.33901e-05, 1.50252, 0.0640878, 1.57869, 0.100932, 627.527, 0.00737435, 0.408304, 1.40757, 10.0859
0, 405, 15.7183, 8.77119e-05, 0.721865, 0.0152638, 29.8439, 0.968052, 619.763, 0.0025261, -3.73369, 0.0443744, 6.23622
0, 406, 11.0922, 2.01207e-05, 1.22987, 0.0483914, 3.64978, 0.21276, 628.107, 0.00585115, 0.00279029, 0.552116, 7.79277
1, 406, 13.0127, 2.23007e-05, 1.55348, 0.0591545, 4.21042, 0.237106, 626.832, 0.0067968, 0.140905, 0.516757, 8.42658
0, 407, 10.864, 0.000520167, 0.346338, 0.022599, 67.5837, 9.35187, 628.757, 0.0226326, 0.513156, 0.509148, 5.04381
1, 407, 13.9299, 3.3513e-05, 2.09001, 0.401116, 1.58832, 0.420784, 623.632, 0.0185467, -3.97375, 0.19597, 5.16323
2, 407, 10.9707, 0.000286658, 0.486402, 0.0202795, 49.3632, 3.33928, 628.609, 0.00478789, -1.27049, 0.0760114, 6.14591
3, 407, 15.5513, 6.63493e-06, 1.05224, 0.104258, 1.36282, 0.167321, 618.658, 0.0036671, 3.17765, 0.474818, 6.2762
4, 407, 13.9299, 2.04334e-05, 1.95799, 0.135481, 2.323, 0.240121, 623.776, 0.0139361, -1.40584, 1.77225, 9.20936
5, 407, 12.1195, 1.63802e-05, 2.33997, 0.0778328, 3.51476, 0.171268, 628.213, 0.00807801, 7.65165, 0.623496, 10.1012
0, 408, 9.57103, 2.31068e-05, 1.40253, 0.0762675, 3.07644, 0.246954, 633.464, 0.00827458, -6.91933, 0.792342, 7.40578
0, 409, 15.8518, 5.94076e-05, 1.11389, 0.00734933, 64.4843, 0.721377, 616.225, 0.00215542, -2.31939, 0.0315637, 7.14659
1, 409, 14.0948, 2.73807e-05, 1.96977, 0.0692445, 5.60809, 0.287258, 622.116, 0.00629561, -1.70327, 0.246627, 11.1888
0, 410, 13.1796, 1.37869e-05, 3.41118, 4.71306, 0.703445, 0.719478, 626.009, 0.0149837, -0.482588, 1.49044, 5.1622
1, 410, 10.4499, 1.05341e-05, 2.61974, 0.158321, 1.42639, 0.118447, 628.789, 0.0110654, -6.85055, 2.10644, 10.5178
0, 411, 14.8055, 7.12171e-05, 1.32878, 0.0159516, 42.6298, 0.814214, 618.071, 0.00337668, -5.15055, 0.0554939, 6.72857
1, 411, 10.0371, 1.47298e-05, 1.40673, 0.065057, 2.56164, 0.178591, 633.474, 0.00710602, -16.0897, 0.894892, 7.67138
2, 411, 12.5215, 1.1723e-05, 3.13604, 0.0690479, 3.83423, 0.125726, 628.339, 0.00856693, 1.46919, 0.803834, 13.2748
3, 411, 11.7457, 1.85053e-05, 4.68254, 0.082479, 7.56311, 0.197081, 628.918, 0.00945926, -1.44162, 0.399614, 15.3018
0, 413, 14.7167, 4.23014e-05, 1.26839, 0.0370659, 10.4206, 0.4512, 615.941, 0.00434364, -6.54416, 0.136922, 8.38245
1, 413, 13.1709, 1.65718e-05, 2.156, 0.0779987, 3.21641, 0.17075, 623.804, 0.0088182, -1.60973, 0.842252, 8.47581
0, 414, 10.6184, 3.76093e-05, 1.49419, 0.0322996, 12.5257, 0.396631, 628.274, 0.00322171, -4.26106, 0.0656513, 8.0122
0, 415, 15.0782, 1.74558e-05, 0.690572, 0.0807707, 1.69722, 0.279161, 614.914, 0.00435301, 0.178672, 0.428601, 5.10646
0, 416, 11.1785, 3.68384e-05, 2.32708, 5.96425, 0.515061, 0.848661, 625.855, 0.0106236, 12.6235, 2.02276, 8.08036
1, 416, 13.8936, 0.000274004, 0.614454, 0.0369889, 32.7406, 3.04905, 618.706, 0.00656618, -3.98822, 0.112712, 8.47534
0, 417, 14.2212, 0.00011957, 0.919244, 0.040184, 19.6893, 1.28345, 615.24, 0.00511616, -5.91003, 0.0948362, 5.33227
1, 417, 15.1735, 0.000180152, 0.405644, 0.0216817, 24.2571, 1.95804, 611.264, 0.00316614, -3.25358, 0.0568082, 5.63299
0, 418, 11.1869, 0.000364365, 0.387005, 0.0252612, 40.1243, 4.1377, 626.263, 0.00530317, -4.01288, 0.0852639, 5.22608
1, 418, 14.7079, 0.000405885, 0.460643, 0.020828, 64.2925, 4.92717, 610.707, 0.00636748, -4.49303, 0.0893613, 6.55988
0, 419, 14.4194, 0.000140586, 0.908751, 0.0630633, 14.5847, 1.48825, 612.426, 0.00667738, -3.66793, 0.128076, 5.53779
1, 419, 12.144, 3.76535e-05, 0.896575, 0.0560253, 4.34587, 0.393216, 621.587, 0.00442122, -1.79835, 0.175508, 6.0081
2, 419, 10.5439, 4.19804e-05, 1.30272, 0.107624, 3.61825, 0.435231, 627.413, 0.0102499, -6.00205, 0.666258, 8.1977
0, 420, 11.8529, 1.68404e-05, 1.3246, 0.0496592, 3.26877, 0.179957, 622.973, 0.00489664, 0.906511, 0.379729, 8.24844
0, 421, 10.9884, 6.93846e-05, 1.82583, 0.0561001, 16.2529, 0.752028, 623.507, 0.00784229, -4.63027, 0.205451, 13.5278
0, 422, 11.1743, 6.56029e-05, 0.83674, 0.0561249, 7.04162, 0.687486, 621.368, 0.00501979, -5.92732, 0.151125, 5.08897
1, 422, 13.8856, 5.14237e-05, 4.21323, 0.0520964, 29.9208, 0.567677, 612.083, 0.00856878, -5.56558, 0.151652, 9.39099
