InSight Vortex Database  R. Lorenz et al. (Icarus, submitted)  Generated Wed Jun 24 21:24:10 2020
*************************************************************************************************************************************************************************
Num     Sol     LTST     DP   Nwind  Wmax   Wbef   Waftr  Wdir   Atck    Dcay    Wdth    Solar    Nsolr  Sdip   MinT1   MaxT1   Press    Ls       LMST              UTC
00159     91   13.46    2.30    53   18.6   10.4   11.0   231     8.2    27.4    30.7   -9.990     0    0.000   251.2   254.7   701.8   348.2   14:15:47   2019-02-28T07:52:37
00160     92   10.02    0.88     3    5.9   -9.9   -9.9   201     2.0     3.5     4.0    0.216     2    0.000   232.0   233.8   721.6   348.7   10:49:03   2019-03-01T04:59:46
00161     94   14.24    1.12     6    5.7   -9.9   -9.9   -10     0.5     1.0     1.0    0.181     2    0.000   252.0   253.4   701.2   349.8   15:02:04   2019-03-03T10:38:56
00162     95   12.31    0.96     5    8.5   -9.9   -9.9   231    19.0     8.0    16.5   -9.990     0    0.000   241.6   245.2   715.2   350.3   13:05:49   2019-03-04T09:19:03
00163     99   15.16    1.31     6    8.0   -9.9   -9.9   015     3.5     8.0     4.0    0.114     2    0.000   253.1   254.9   697.0   352.5   15:55:57   2019-03-08T14:52:14
00164    102   10.55    0.97     6    9.6    7.8    4.6   210     8.0     4.5     8.5    0.244     2    0.000   227.4   228.8   722.2   354.0   11:18:18   2019-03-11T12:05:43
00165    103   09.68    0.91     6    9.6   -9.9   -9.9   271     1.0     0.5     1.0   -9.990     0    0.000   220.2   220.7   728.0   354.5   10:25:51   2019-03-12T11:51:24
00166    103   11.41    0.84     6    5.8   -9.9   -9.9   276     4.5     6.5     8.5   -9.990     0    0.000   234.8   236.5   717.2   354.5   12:10:03   2019-03-12T13:38:28
00167    103   12.62    1.22    61   10.0    8.3    4.9   283     3.5     1.5     3.4   -9.990     0    0.000   239.1   243.0   714.6   354.5   13:22:27   2019-03-12T14:52:51
00168    105   11.67    2.95    56   21.5    7.1    6.1   098     4.4     5.5     6.9    0.261     2    0.000   239.7   242.8   717.3   355.6   12:25:03   2019-03-14T15:13:03
00169    108   10.88    1.07    60   10.2    6.6    5.8   206     7.0     8.1    11.3    0.247     2    0.000   232.2   235.6   719.2   357.1   11:36:55   2019-03-17T16:22:21
00170    113   10.85    1.14    59   10.3    6.4    5.7   146     0.9     0.9     1.5    0.251     2    0.000   229.8   231.5   721.2   359.7   11:33:12   2019-03-22T19:36:28
00171    113   11.49    1.07     4    9.5   -9.9    5.0   -10     5.5     4.0     6.5    0.261     2    0.000   239.8   242.1   719.3   359.7   12:11:35   2019-03-22T20:15:55
00172    113   12.54    1.16    60   12.5    8.1    3.6   105     6.9     2.6     7.0   -9.990     0    0.000   248.3   249.3   717.0   359.7   13:15:07   2019-03-22T21:21:12
00173    114   12.40    1.99    56   18.1    6.6    6.1   087     4.5     3.2     5.1    0.254     2    0.000   239.0   243.6   718.1    0.2   13:06:08   2019-03-23T21:51:33
00174    114   14.79    1.41    55   11.5    4.5    3.8   018     5.4     4.0     6.9   -9.990     0    0.000   245.9   247.5   705.6    0.3   15:29:44   2019-03-24T00:19:06
00175    115   13.59    2.24    53   17.0    7.5    5.4   085     3.1     1.8     3.5   -9.990     0    0.000   251.1   253.0   711.8    0.8   14:17:13   2019-03-24T23:44:10
00176    115   15.17    1.31    55    9.9    1.6    5.9   036     4.5     8.0     8.1   -9.990     0    0.000   250.6   254.0   703.3    0.8   15:52:07   2019-03-25T01:21:41
00177    116   10.51    0.94     6   10.2    2.6    7.1   141    12.5     4.5    15.5    0.239     2    0.000   230.4   231.1   721.9    1.2   11:11:54   2019-03-25T21:13:21
00178    116   12.02    1.20    44   10.4    6.7    7.2   153     2.1     1.8     2.5    0.259     2    0.000   239.8   241.9   718.1    1.2   12:42:47   2019-03-25T22:46:44
00179    116   14.40    2.47    60   16.3    8.0   11.9   070     3.4     3.1     4.0   -9.990     0    0.000   248.4   251.6   706.7    1.3   15:05:48   2019-03-26T01:13:41
00180    117   09.43    0.93    62    7.7    6.7    6.3   186     1.5     1.2     1.8    0.185     2    0.000   219.9   223.5   734.4    1.7   10:07:14   2019-03-26T20:46:29
00181    117   12.71    0.98    53   11.0    8.0    6.5   135     1.6     1.2     2.0    0.245     2    0.000   239.5   242.4   716.4    1.8   13:23:38   2019-03-27T00:08:18
00182    117   13.49    1.13    60   15.4    6.7   12.5   100    23.1    11.4    29.9   -9.990     0    0.000   244.9   248.4   712.2    1.8   14:10:26   2019-03-27T00:56:22
00183    118   13.93    1.40    61   10.5    8.3    7.5   168    12.1     8.9    14.7    0.191     2    0.000   247.0   249.0   712.3    2.3   14:36:38   2019-03-28T02:02:53
00184    123   11.42    1.61    47   13.0    5.7    4.9   230     4.4     1.3     4.2    0.257     2    0.000   235.6   237.9   719.7    4.8   12:04:33   2019-04-02T02:44:34
00185    123   13.70    0.92     6    7.0   -9.9   -9.9   135     0.5     0.5     0.5   -9.990     0    0.000   245.6   247.3   715.3    4.8   14:21:12   2019-04-02T05:04:57
00186    124   12.41    1.82    49   11.1    7.6    4.5   128     2.4     1.8     3.2   -9.990     0    0.000   245.7   249.6   719.4    5.3   13:03:44   2019-04-03T04:24:57
00187    126   15.13    0.84     7   15.5   -9.9   -9.9   051    16.0    11.5    18.0    0.113     2    0.000   249.0   250.6   710.4    6.4   15:46:26   2019-04-05T08:31:18
00188    128   10.50    1.34     5   13.6   -9.9   -9.9   261     3.0     1.5     3.5   -9.990     0    0.000   228.8   229.3   728.6    7.3   11:07:33   2019-04-07T05:03:56
00189    129   13.20    0.83    51   14.8    7.1    3.3   145     1.6     0.4     1.2    0.224     2    0.000   245.4   247.9   720.2    7.8   13:49:03   2019-04-08T08:29:28
00190    129   14.07    2.07     4   11.2   -9.9   -9.9   -10    23.0    17.5    30.5    0.180     2    0.000   246.0   247.1   714.2    7.8   14:41:33   2019-04-08T09:23:24
00191    130   11.32    1.66    56   12.2    6.0    8.6   230     5.8     3.6     5.4    0.251     2    0.000   238.8   240.9   726.4    8.3   11:56:15   2019-04-09T07:13:08
00192    130   11.90    1.38    61   10.4    6.4    6.5   178     0.4     0.3     0.5    0.253     2    0.000   238.0   240.4   725.8    8.3   12:30:47   2019-04-09T07:48:38
00193    130   14.82    1.47    49    8.5    3.7    3.8   078     2.6     2.1     2.7   -9.990     0    0.000   247.6   249.5   713.5    8.4   15:26:22   2019-04-09T10:49:02
00194    131   10.56    1.70     6    6.3   -9.9   -9.9   181     1.0     1.0     1.0    0.234     2    0.000   229.4   230.5   729.5    8.8   11:10:29   2019-04-10T07:05:43
00195    131   11.19    0.84     7    7.6   -9.9   -9.9   220     3.0     2.5     4.5    0.249     2    0.000   232.0   233.5   726.2    8.8   11:47:59   2019-04-10T07:44:14
00196    132   13.03    1.08     6    7.2   -9.9   -9.9   231     5.0     1.0     4.5    0.229     2    0.000   241.0   242.3   721.0    9.3   13:37:51   2019-04-11T10:16:43
00197    132   13.90    1.62     5   12.9   -9.9   -9.9   025    12.0     7.5    15.5   -9.990     0    0.000   248.3   250.9   716.2    9.3   14:30:23   2019-04-11T11:10:42
00198    132   15.52    1.40    57   12.5    8.9    6.8   343    16.5    16.0    28.0    0.085     2    0.000   243.9   245.6   708.0    9.4   16:07:23   2019-04-11T12:50:21
00199    133   11.96    1.78    48    8.7    3.8    3.5   191     2.8     4.0     5.3    0.251     2    0.000   236.5   240.3   724.2    9.8   12:33:37   2019-04-12T09:50:18
00200    133   13.62    1.55    62   18.0    7.2   -9.9   130     4.1     3.6     5.8   -9.990     0    0.000   250.2   251.9   717.9    9.8   14:13:22   2019-04-12T11:32:47
00201    134   15.51    1.33     5   14.3   -9.9   -9.9   090    10.0     9.0    16.0   -9.990     0    0.000   248.6   250.0   709.9   10.4   16:06:17   2019-04-13T14:08:24
00202    135   09.68    0.86     6    9.5    5.6    6.9   155     1.0     0.5     1.5   -9.990     0    0.000   222.7   223.4   739.5   10.7   10:15:59   2019-04-14T08:48:03
00203    135   14.61    1.34     6    9.5    4.4   -9.9   100     3.5    10.0    10.0    0.145     2    0.000   251.6   255.9   715.2   10.9   15:12:04   2019-04-14T13:52:16
00204    138   11.96    2.97    42   17.9   14.1   -9.9   100    11.1    15.4    20.1    0.248     3    0.000   238.5   240.6   725.7   12.3   12:31:35   2019-04-17T13:06:09
00205    138   12.77    0.80     5   10.4   -9.9   -9.9   130     4.5     3.0     4.5    0.233     2    0.000   241.1   242.5   724.6   12.3   13:20:14   2019-04-17T13:56:08
00206    138   13.45    1.22     6    9.6   -9.9   -9.9   110     8.5     5.5    11.5    0.207     2    0.000   245.9   248.2   721.8   12.3   14:01:05   2019-04-17T14:38:07
00207    138   14.01    1.67     6   10.1   -9.9   -9.9   036    13.0     4.0    14.0    0.179     2    0.000   242.7   244.2   718.0   12.3   14:34:58   2019-04-17T15:12:56
00208    138   14.68    0.85     6    8.6   -9.9   -9.9   105    16.0    13.0    18.5    0.139     2    0.000   241.3   243.7   714.2   12.3   15:15:06   2019-04-17T15:54:10
00209    140   14.75    0.82     5    9.8   -9.9   -9.9   100     4.0     5.5     6.5    0.134     2    0.000   240.2   241.8   716.6   13.3   15:18:43   2019-04-19T17:17:03
00210    141   10.14    1.22    61   14.2    5.8    9.5   148     1.3     0.6     1.1    0.213     2    0.000   227.6   228.4   737.6   13.7   10:41:28   2019-04-20T13:11:46
00211    141   10.76    2.19    57   13.2    6.8    7.6   156     3.5     2.8     4.6    0.236     2    0.000   232.7   235.1   732.7   13.7   11:18:47   2019-04-20T13:50:06
00212    141   11.52    1.02     5    8.0   -9.9   -9.9   125     2.5     3.0     4.0    0.246     2    0.000   236.5   237.1   729.5   13.8   12:04:08   2019-04-20T14:36:43
00213    142   16.21    0.90     3    6.4   -9.9   -9.9   -10    11.0     5.0     8.0   -9.990     0    0.000   248.2   249.1   713.1   14.3   16:45:35   2019-04-21T20:05:29
00214    143   12.57    0.93     6   15.9   10.9    5.7   125    17.5    14.5    22.0   -9.990     0    0.000   239.5   242.1   728.6   14.8   13:06:39   2019-04-22T17:00:07
00215    145   11.09    0.88     6    6.3   -9.9   -9.9   186     7.0     2.0     6.0    0.239     2    0.000   228.5   230.1   736.3   15.7   11:37:02   2019-04-24T16:47:13
00216    146   11.28    1.27     3    8.9   -9.9   -9.9   196     7.5     4.5     8.0    0.243     2    0.000   235.8   237.6   735.0   16.2   11:48:26   2019-04-25T17:38:30
00217    147   09.63    1.60     0   -9.9   -9.9   -9.9   -99     2.5     3.5     4.5   -9.990     0    0.000   -9.9   -9.9   747.6   16.7   10:09:03   2019-04-26T16:35:58
00218    147   10.05    0.86     0   -9.9   -9.9   -9.9   -99     8.0     3.0     6.0   -9.990     0    0.000   -9.9   -9.9   743.2   16.7   10:34:17   2019-04-26T17:01:54
00219    147   10.98    0.92     0   -9.9   -9.9   -9.9   -99     4.0     6.5     3.5    0.238     2    0.000   -9.9   -9.9   735.6   16.7   11:30:08   2019-04-26T17:59:18
00220    148   11.07    3.37     6    8.5   -9.9   -9.9   125     2.5     4.0     5.5    0.237     2    0.000   232.7   234.1   734.5   17.2   11:35:10   2019-04-27T18:44:03
00221    148   11.11    3.69     4   14.3   -9.9   -9.9   166     6.0     2.5     6.5    0.238     2    0.000   236.2   237.1   734.1   17.2   11:37:28   2019-04-27T18:46:24
00222    148   13.16    0.85     3    4.8   -9.9   -9.9   065     1.5     0.5     1.5    0.214     2    0.000   252.0   252.5   729.0   17.2   13:40:08   2019-04-27T20:52:27
00223    149   09.27    0.86     6    7.8   -9.9   -9.9   145     1.0     0.5     1.0   -9.990     0    0.000   217.5   218.3   750.5   17.6   09:46:32   2019-04-28T17:32:01
00224    150   12.76    0.86     6   10.9   -9.9   -9.9   166     9.5    11.5    16.0    0.227     2    0.000   245.4   249.7   731.4   18.2   13:15:20   2019-04-29T21:46:09
00225    151   09.98    1.40     6   11.0   -9.9   -9.9   135     1.0     1.0     1.0   -9.990     0    0.000   222.3   223.0   743.7   18.6   10:28:17   2019-04-30T19:34:06
00226    151   13.26    0.99     6   10.2   -9.9   -9.9   100    17.0    12.0    23.0    0.209     2    0.000   246.6   248.5   731.0   18.7   13:45:09   2019-04-30T22:56:23
00227    152   10.52    1.28     6    8.1   -9.9   -9.9   171     5.0     1.0     4.5    0.221     2    0.000   222.8   225.9   740.5   19.1   11:00:15   2019-05-01T20:46:31
00228    153   10.56    1.07     6    8.1   -9.9   -9.9   171     6.5     3.0     4.0    0.222     2    0.000   223.9   226.2   741.2   19.6   11:02:39   2019-05-02T21:28:34
00229    154   12.94    1.19     6   11.1   -9.9   -9.9   080     4.5     2.5     4.5    0.219     2    0.000   240.7   242.4   734.3   20.1   13:24:45   2019-05-04T00:34:10
00230    155   12.39    2.21     6   10.5   -9.9   -9.9   130     2.5     1.5     3.0   -9.990     0    0.000   241.0   242.9   735.9   20.6   12:51:48   2019-05-05T00:39:54
00231    156   11.27    0.85     5    6.0   -9.9   -9.9   150    11.0    10.0    16.0    0.235     2    0.000   236.2   236.9   737.9   21.0   11:43:46   2019-05-06T00:09:36
00232    156   11.73    0.98     6    7.7   -9.9   -9.9   171    12.5     4.0    12.5    0.237     2    0.000   237.0   238.4   736.5   21.1   12:11:22   2019-05-06T00:37:57
00233    156   15.61    2.17     6   11.1   -9.9   -9.9   085     9.0     1.5     8.0   -9.990     0    0.000   250.5   251.9   722.7   21.1   16:04:11   2019-05-06T04:37:09
00234    157   13.49    0.92     6    9.9   -9.9   -9.9   166    23.5    21.0    26.0    0.196     2    0.000   240.5   241.0   732.0   21.6   13:57:07   2019-05-07T03:06:12
00235    157   13.55    0.82     6    7.9   -9.9   -9.9   146     4.0     2.0     2.5    0.194     3    0.000   244.9   245.9   732.6   21.6   14:00:14   2019-05-07T03:09:24
00236    158   12.51    0.84     6   11.9   -9.9   -9.9   135     1.0     3.5     1.0    0.228     2    0.000   240.2   241.8   736.0   22.0   12:57:36   2019-05-08T02:44:38
00237    158   12.88    2.46     6   12.6   -9.9   -9.9   156     3.0     3.5     4.5    0.219     3    0.000   247.4   249.3   734.8   22.0   13:19:34   2019-05-08T03:07:11
00238    160   10.49    0.94     6   10.3   -9.9   -9.9   140     1.5     1.0     1.5   -9.990     0    0.000   229.2   229.9   743.5   23.0   10:55:56   2019-05-10T01:58:47
00239    160   12.22    1.35     5   16.9   -9.9   -9.9   130    11.0     9.0    11.0    0.232     2    0.000   241.9   243.1   736.4   23.0   12:39:35   2019-05-10T03:45:18
00240    160   12.43    0.83     6    6.9   -9.9   -9.9   135     0.5     1.0     1.0    0.229     2    0.000   244.9   246.0   736.1   23.0   12:52:15   2019-05-10T03:58:18
00241    160   12.46    0.87     6   10.4   -9.9   -9.9   156     9.0     8.5    13.5    0.228     2    0.000   244.8   246.9   736.1   23.0   12:53:52   2019-05-10T03:59:58
00242    161   10.72    1.93     6   13.6   -9.9   -9.9   140     2.0     1.0     1.5   -9.990     0    0.000   226.1   227.7   743.2   23.4   11:09:22   2019-05-11T02:52:10
00243    161   11.76    0.93     6   12.2   -9.9   -9.9   135     9.5     2.5     9.5    0.233     3    0.000   235.8   238.2   739.9   23.5   12:11:48   2019-05-11T03:56:20
00244    162   12.79    0.90     6   10.6   -9.9   -9.9   125     3.0     1.5     3.0    0.219     2    0.000   246.3   247.7   739.1   24.0   13:12:42   2019-05-12T05:38:29
00245    162   13.81    2.33     6   12.2   -9.9   -9.9   090    27.5     6.5     7.5   -9.990     0    0.000   248.0   248.8   735.3   24.0   14:14:07   2019-05-12T06:41:35
00246    163   10.54    1.54     6   11.8   10.3    5.2   130     8.0     8.0    12.5   -9.990     0    0.000   224.4   226.0   747.2   24.4   10:57:21   2019-05-13T03:59:01
00247    163   11.27    2.23     6   11.9    6.0    4.8   135     4.5     4.0     4.5    0.231     2    0.000   238.4   241.1   743.6   24.4   11:41:09   2019-05-13T04:44:01
00248    163   11.52    1.89     6   17.1    8.9    5.0   135     8.0     7.0    11.5    0.233     2    0.000   235.6   238.0   743.0   24.4   11:56:16   2019-05-13T04:59:32
00249    164   09.08    1.33     7    9.1    7.5    9.1   166     0.5     0.5     1.0    0.147     2    0.000   215.1   215.7   761.5   24.8   09:29:35   2019-05-14T03:08:25
00250    164   10.40    1.26     6   13.1    9.0    7.0   140     2.0     2.5     3.5   -9.990     0    0.000   226.3   227.1   747.6   24.9   10:49:08   2019-05-14T04:30:09
00251    165   10.25    1.42     6   12.6   -9.9   -9.9   160     4.0     1.0     3.5    0.204     3    0.000   223.2   224.3   749.5   25.3   10:39:28   2019-05-15T04:59:48
00252    165   12.13    1.83     6   11.6   -9.9   -9.9   135     1.0     0.5     1.0    0.230     2    0.000   239.4   240.4   742.2   25.4   12:32:18   2019-05-15T06:55:44
00253    166   09.90    1.99     6   16.7   -9.9   -9.9   145     5.0     1.5     3.5   -9.990     0    0.000   222.4   223.5   753.8   25.8   10:18:20   2019-05-16T05:17:41
00254    166   12.63    1.23     6    7.8   -9.9   -9.9   151     3.0     1.0     3.0    0.220     2    0.000   242.7   243.5   742.3   25.9   13:01:55   2019-05-16T08:05:46
00255    166   12.83    4.08     6   16.4   -9.9   -9.9   090     1.0     1.5     2.0    0.215     2    0.000   244.7   246.8   741.9   25.9   13:13:58   2019-05-16T08:18:09
00256    166   13.10    0.90     6    8.1   -9.9   -9.9   156     3.5     1.5     2.5    0.206     2    0.000   247.4   250.9   741.1   25.9   13:29:56   2019-05-16T08:34:33
00257    167   09.73    0.81     6   14.2   -9.9   -9.9   155     2.5     0.5     1.0   -9.990     0    0.000   221.9   222.5   756.1   26.3   10:07:28   2019-05-17T05:46:06
00258    167   11.77    3.01     6   18.8   -9.9   -9.9   135     2.0     0.5     2.0    0.231     3    0.000   239.0   239.9   742.1   26.3   12:09:47   2019-05-17T07:51:47
00259    167   13.43    1.06     6   13.6   -9.9   -9.9   130     9.5     4.0    10.0    0.194     2    0.000   250.4   250.9   739.0   26.4   13:49:21   2019-05-17T09:34:06
00260    167   14.60    0.82     6   14.7   -9.9   -9.9   151    18.0    19.5    27.5    0.134     2    0.000   250.9   252.1   732.1   26.4   14:59:43   2019-05-17T10:46:23
00261    167   15.67    0.92     7   12.3   -9.9   -9.9   095     1.5     1.0     1.0   -9.990     0    0.000   255.7   256.2   727.2   26.4   16:03:54   2019-05-17T11:52:20
00262    167   16.09    1.14     7   12.4   -9.9   -9.9   075     6.5     3.5     4.5    0.044     3    0.000   250.5   252.9   725.7   26.4   16:29:02   2019-05-17T12:18:09
00263    168   10.00    2.20     6   14.3   -9.9   -9.9   155     3.7     2.5     4.1   -9.990     0    0.000   224.4   225.3   751.6   26.8   10:23:10   2019-05-18T06:41:50
00264    168   11.17    1.00     7   11.0   -9.9   -9.9   135    33.8    26.5    32.1    0.228     2    0.000   231.6   232.8   743.4   26.8   11:33:50   2019-05-18T07:54:26
00265    168   11.57    3.49     6   10.4   -9.9   -9.9   176     3.1     3.8     5.3    0.231     3    0.000   234.1   237.0   742.4   26.8   11:57:28   2019-05-18T08:18:43
00266    168   12.56    0.87     6   12.5   -9.9   -9.9   090    12.7    20.5    25.7    0.222     2    0.000   247.2   247.9   739.6   26.8   12:57:13   2019-05-18T09:20:06
00267    168   13.15    0.90     6    9.2   -9.9   -9.9   135     4.9     2.7     5.4    0.206     2    0.000   248.8   250.7   738.5   26.8   13:32:07   2019-05-18T09:55:58
00268    168   13.16    3.38     6   13.4   -9.9   -9.9   115     4.5     2.3     4.3    0.205     2    0.000   248.2   248.9   738.2   26.8   13:33:05   2019-05-18T09:56:58
00269    168   13.98    0.95     6   10.4   -9.9   -9.9   130     3.0     2.8     4.4    0.168     2    0.000   252.5   254.4   734.7   26.8   14:22:28   2019-05-18T10:47:42
00270    168   14.04    0.90     6   13.9   -9.9   -9.9   135     3.0     1.5     2.4    0.164     3    0.000   250.5   252.8   734.4   26.8   14:25:42   2019-05-18T10:51:01
00271    169   10.69    1.56     7   12.5   -9.9   -9.9   140     4.8     2.9     4.2   -9.990     0    0.000   227.6   229.1   745.3   27.3   11:04:12   2019-05-19T08:03:34
00272    169   11.48    1.13     6   10.7   -9.9   -9.9   156     1.5     1.1     1.5    0.231     2    0.000   231.6   233.3   742.0   27.3   11:51:42   2019-05-19T08:52:22
00273    170   09.40    3.71     5    6.2   -9.9   -9.9   151     0.5     0.5     0.8   -9.990     0    0.000   219.8   220.3   758.7   27.7   09:46:27   2019-05-20T07:23:16
00274    170   14.16    5.18     6   14.0   -9.9   -9.9   095     3.1     2.2     3.2    0.158     2    0.000   249.9   251.2   737.0   27.8   14:32:05   2019-05-20T12:16:46
00275    171   09.91    1.08     6   11.0   -9.9   -9.9   145     3.0     0.5     1.5   -9.990     0    0.000   222.2   223.8   755.7   28.2   10:16:47   2019-05-21T08:34:02
00276    171   09.98    2.03     6   13.5   -9.9   -9.9   160     0.9     0.3     1.0   -9.990     0    0.000   223.2   224.1   754.7   28.2   10:21:14   2019-05-21T08:38:36
00277    171   11.68    1.23     7    9.4   -9.9   -9.9   135     0.7     0.8     0.9    0.229     2    0.000   231.4   232.4   744.7   28.2   12:03:20   2019-05-21T10:23:30
00278    171   12.76    3.65     7   11.1   -9.9   -9.9   156     1.8     2.8     3.8    0.215     3    0.000   250.8   253.9   742.4   28.2   13:07:35   2019-05-21T11:29:31
00279    171   12.99    1.49     6   11.5   -9.9   -9.9   100     2.2     0.7     1.9    0.208     2    0.000   247.3   249.6   742.0   28.2   13:21:25   2019-05-21T11:43:44
00280    172   12.49    2.22     6   18.8    6.6    6.3   141     1.8     1.5     2.0   -9.990     0    0.000   244.9   245.5   741.9   28.7   12:51:08   2019-05-22T11:52:12
00281    172   13.03    2.52     6   12.8    8.5    6.6   135     2.2     2.0     2.5    0.207     2    0.000   252.0   254.9   741.1   28.7   13:23:49   2019-05-22T12:25:48
00282    173   10.36    2.26     6   14.6   14.6    6.3   145     1.1     0.6     1.0   -9.990     0    0.000   226.1   227.6   750.1   29.1   10:43:07   2019-05-23T10:20:15
00283    173   12.43    1.48     6   14.3   14.3    7.7   140     0.6     0.4     0.4    0.222     2    0.000   240.8   241.8   742.7   29.2   12:47:13   2019-05-23T12:27:46
00284    173   13.22    2.01     6   13.7    9.2   10.1   100     8.8     2.7     8.1    0.199     2    0.000   247.9   249.5   740.8   29.2   13:34:33   2019-05-23T13:16:24
00285    173   16.19    0.91     6    8.0    7.0    6.5   081     1.4     1.2     1.8    0.039     3    0.000   251.0   251.5   727.1   29.3   16:32:42   2019-05-23T16:19:27
00286    175   10.61    0.82     6   14.9   12.2    8.9   140     1.1     0.3     1.1   -9.990     0    0.000   228.9   229.4   750.8   30.1   10:57:34   2019-05-25T11:54:16
00287    175   13.52    1.29     6   12.9    9.0   -9.9   085     1.6     1.0     1.4    0.185     2    0.000   247.6   250.6   742.2   30.1   13:51:42   2019-05-25T14:53:12
00288    176   10.86    0.98     6   14.8   13.3   10.8   135    35.0    26.6    20.7    0.216     2    0.000   230.9   231.7   747.1   30.6   11:12:00   2019-05-26T12:48:42
00289    176   11.78    1.69     6   17.2    8.3    8.9   130     7.0     6.1     9.6    0.226     2    0.000   234.5   235.9   744.4   30.6   12:07:12   2019-05-26T13:45:24
00290    176   12.21    1.35     6   14.7   14.7    8.7   130     4.1     8.4     8.5    0.223     2    0.000   244.9   245.5   743.3   30.6   12:32:55   2019-05-26T14:11:50
00291    176   12.36    2.11     7   13.9    8.9   -9.9   130    11.5    12.4    16.5    0.221     2    0.000   244.8   246.7   742.9   30.6   12:41:48   2019-05-26T14:20:58
00292    176   13.22    1.70     6   13.9   13.8    6.7   095     1.9     1.3     2.5    0.197     2    0.000   253.6   254.6   741.7   30.6   13:33:56   2019-05-26T15:14:32
00293    177   09.55    0.89     6   10.2   10.2    6.9   165     0.9     0.3     0.3   -9.990     0    0.000   219.9   220.7   759.1   31.0   09:53:08   2019-05-27T12:07:15
00294    177   10.76    1.18     6   13.3    7.8    7.8   160     1.2     0.8     1.5    0.214     2    0.000   228.2   229.3   747.6   31.0   11:05:28   2019-05-27T13:21:34
00295    177   11.52    3.35     6    9.4    8.8    5.8   156     2.1     1.2     2.1    0.225     2    0.000   236.8   237.2   744.3   31.0   11:51:28   2019-05-27T14:08:50
00296    177   12.37    0.85     4   15.5   13.1    9.8   135    11.1     6.2    10.1    0.219     2    0.000   241.9   244.0   742.6   31.1   12:42:27   2019-05-27T15:01:13
00297    177   12.63    2.29     6   14.5    9.3    9.6   125     1.4     1.1     1.5    0.214     2    0.000   250.7   252.2   742.2   31.1   12:57:56   2019-05-27T15:17:08
00298    177   13.81    1.96     6   12.6    7.6   11.1   135    25.5     1.3     3.1    0.171     2    0.000   253.2   254.8   739.5   31.1   14:08:54   2019-05-27T16:30:02
00299    178   09.78    1.76     5   15.2   -9.9   -9.9   -10     6.2     4.3     6.4   -9.990     0    0.000   220.9   222.1   758.4   31.5   10:06:26   2019-05-28T13:00:30
00300    178   12.10    1.08     6   16.9   -9.9   -9.9   140     4.9     1.9     4.6    0.223     2    0.000   238.5   238.9   744.3   31.5   12:25:28   2019-05-28T15:23:22
00301    178   14.10    3.80     6   12.0   -9.9   -9.9   135     0.9     1.1     1.4    0.156     3    0.000   254.9   255.6   739.2   31.6   14:25:38   2019-05-28T17:26:49
00302    178   16.32    1.22     6   11.8   -9.9   -9.9   085     9.5     4.6     8.7    0.032     2    0.000   248.4   250.3   729.7   31.6   16:38:41   2019-05-28T19:43:32
00303    179   10.45    0.86     6   13.4   -9.9   -9.9   135     7.0     3.6     6.0   -9.990     0    0.000   226.1   227.6   752.8   32.0   10:46:26   2019-05-29T14:21:11
00304    179   11.04    3.13     7   13.1   -9.9   -9.9   130     5.3     4.6     6.7   -9.990     0    0.000   231.1   232.2   748.5   32.0   11:21:46   2019-05-29T14:57:29
00305    179   11.35    1.18     6   13.5   -9.9   -9.9   155    21.5     1.5     3.6    0.222     3    0.000   234.4   235.0   747.5   32.0   11:40:11   2019-05-29T15:16:25
00306    179   13.40    0.91     6   15.7   -9.9   -9.9   125     3.2     8.3     9.1    0.188     2    0.000   255.7   257.2   743.6   32.0   13:43:05   2019-05-29T17:22:42
00307    180   11.18    1.07     6   12.8   -9.9   -9.9   141     6.2     0.8     4.0   -9.990     0    0.000   230.4   231.5   746.6   32.4   11:29:59   2019-05-30T15:45:31
00308    180   12.26    2.31     6   14.1   -9.9   -9.9   115     8.4     8.2    10.9    0.220     2    0.000   238.7   240.6   744.2   32.5   12:34:50   2019-05-30T16:52:09
00309    181   13.06    1.17     6   12.6   -9.9   -9.9   085     3.3     3.9     4.7    0.200     2    0.000   247.1   249.4   743.8   33.0   13:22:31   2019-05-31T18:20:44
00310    182   10.88    1.66    30   14.8   11.7    8.7   140     1.5     0.9     1.4   -9.990     0    0.000   231.4   232.3   749.1   33.4   11:11:05   2019-06-01T16:45:17
00311    182   12.52    0.85    30   16.9   14.0    6.9   161    33.7    27.9    24.0    0.214     2    0.000   244.5   246.8   745.0   33.4   12:49:42   2019-06-01T18:26:36
00312    182   13.24    1.75    31   14.6    9.1    8.7   135     1.5     0.4     1.2    0.194     3    0.000   249.6   250.8   744.6   33.4   13:32:42   2019-06-01T19:10:48
00313    183   09.32    0.84    30   13.3   11.1    9.7   145     3.5     5.1     5.6   -9.990     0    0.000   217.6   219.3   766.0   33.8   09:37:16   2019-06-02T15:48:28
00314    183   11.25    0.84    30   15.4    9.6    7.3   140     9.0    12.5     4.3    0.218     2    0.000   230.7   232.4   749.1   33.9   11:32:58   2019-06-02T17:47:21
00315    183   11.62    0.83    30   12.1    9.0    4.9   156    16.5     4.1     7.3    0.221     2    0.000   234.8   236.1   747.7   33.9   11:55:03   2019-06-02T18:10:03
