# vortex_number, sol, t0, t0_unc, DeltaP, DeltaP_unc, Gamma, Gamma_unc, intercept, intercept_unc, slope, slope_inc, convolution
0, 303, 14.313, 2.50218e-05, 0.562966, 0.0381258, 2.62709, 0.256619, 711.911, 0.00278215, -2.45813, 0.158831, 5.20852
1, 303, 10.7445, 4.10416e-05, 1.01564, 0.0885126, 3.31677, 0.424938, 720.234, 0.0101766, -4.46117, 0.969174, 8.878
2, 303, 11.5932, 4.05695e-05, 2.25044, 0.135784, 4.84195, 0.435333, 717.621, 0.0169546, -3.2892, 1.27117, 13.9851
0, 304, 12.6821, 2.36951e-05, 1.01433, 0.132676, 1.83337, 0.349027, 712.34, 0.00974351, -4.6347, 1.25398, 6.40241
1, 304, 12.1632, 2.10798e-05, 1.47863, 0.0448205, 5.0066, 0.226533, 714.096, 0.00571464, -8.83159, 0.426728, 6.50843
2, 304, 12.2158, 0.000178788, 1.06964, 0.0501983, 27.4197, 1.93571, 713.876, 0.00695868, -3.10719, 0.106366, 7.1261
3, 304, 15.3516, 3.50834e-05, 0.744503, 0.0314645, 5.97616, 0.371745, 708.644, 0.00336971, -1.84775, 0.1617, 8.49072
0, 305, 11.2988, 1.08843e-05, 1.81894, 0.149862, 1.62904, 0.190035, 714.331, 0.0109391, 7.80563, 2.04199, 10.0431
1, 305, 11.4735, 9.8475e-06, 2.18372, 0.128588, 1.65236, 0.139943, 713.921, 0.01046, -13.4708, 1.96447, 11.8442
0, 306, 12.778, 0.000221806, 0.608035, 0.0265362, 36.5509, 2.48172, 711.658, 0.00491521, -4.02351, 0.0793808, 5.06778
1, 306, 10.5403, 0.000154685, 0.596461, 0.0230845, 28.7259, 1.76069, 718.272, 0.00482118, -6.18845, 0.112536, 5.49137
2, 306, 11.4623, 3.79447e-05, 1.18993, 0.0543347, 5.98271, 0.398848, 715.101, 0.00512473, -3.44082, 0.199894, 6.84495
3, 306, 9.90129, 1.57145e-05, 1.03926, 0.220796, 1.13289, 0.265553, 721.323, 0.00530986, -7.76103, 0.69644, 7.53611
4, 306, 12.3568, 1.58574e-05, 2.15115, 0.803032, 0.944954, 0.332696, 713.103, 0.0125375, 6.4865, 2.38722, 8.5242
5, 306, 12.635, 1.99345e-05, 1.69331, 0.0916048, 2.1137, 0.168182, 712.08, 0.0132417, -1.26857, 2.47225, 10.2319
0, 307, 13.6593, 5.41734e-05, 2.52426, 14.4399, 0.5, 1.80631, 705.94, 0.0300988, 7.33616, 4.0078, 5.13365
1, 307, 11.4835, 0.000142916, 0.532252, 0.0347941, 15.734, 1.55308, 711.963, 0.00502996, -4.70169, 0.1401, 5.45495
2, 307, 10.2386, 9.6708e-05, 0.465226, 0.0426688, 7.59136, 1.01843, 716.981, 0.00415888, -2.37383, 0.134517, 5.82086
3, 307, 12.122, 9.14593e-05, 0.561809, 0.0408211, 9.06203, 0.96651, 710.089, 0.00421602, -4.17011, 0.124699, 6.07327
4, 307, 13.6588, 0.000715892, 0.427148, 0.00955106, 227.969, 10.0667, 706.449, 0.0053709, -2.24526, 0.0295987, 7.86395
0, 308, 14.0193, 5.80357e-05, 0.646393, 0.0571234, 4.73075, 0.616882, 704.836, 0.00631051, 0.941326, 0.402002, 5.44096
1, 308, 13.3867, 4.91007e-05, 0.995568, 0.0563671, 6.24374, 0.512847, 705.783, 0.00470227, 0.651982, 0.14292, 6.67412
2, 308, 11.258, 1.30599e-05, 2.13057, 0.0705903, 1.56312, 0.080035, 711.631, 0.00968769, 6.69409, 1.85637, 12.5011
0, 309, 15.0043, 0.000117202, 0.975911, 0.0514874, 18.245, 2.01178, 703.707, 0.0477724, 5.33563, 3.91486, 5.16211
1, 309, 12.6119, 1.58864e-05, 1.2675, 0.0680997, 1.87263, 0.150151, 707.621, 0.00826395, 4.94083, 1.55169, 6.94226
2, 309, 9.88392, 4.42377e-05, 1.45814, 0.0679773, 6.79526, 0.546322, 716.124, 0.0215515, 0.228939, 3.04883, 7.23146
3, 309, 9.88392, 4.32076e-05, 1.45881, 0.0664229, 6.79237, 0.530307, 716.124, 0.0204573, 1.12173, 2.93862, 8.14921
4, 309, 9.8839, 3.10923e-05, 1.46137, 0.0465134, 7.03222, 0.331829, 716.139, 0.00547976, -3.26543, 0.259305, 10.3284
5, 309, 15.0042, 4.92717e-05, 1.00183, 0.0179547, 19.789, 0.530521, 703.748, 0.0023439, -1.40944, 0.04588, 11.3135
6, 309, 13.8807, 8.24771e-06, 2.80811, 0.122006, 1.83588, 0.116233, 704.55, 0.00915372, 6.99396, 1.17801, 12.7819
0, 310, 10.0231, 4.48377e-05, 0.566266, 0.0486267, 0.976511, 0.167921, 714.161, 0.00565706, -10.4356, 1.0984, 5.00117
1, 310, 13.2878, 0.000125035, 0.643964, 0.0456339, 12.7124, 1.8287, 703.289, 0.0279651, 1.03508, 2.90385, 5.03102
2, 310, 13.2877, 0.000147362, 0.659978, 0.0476198, 14.7046, 1.53239, 703.326, 0.00360771, -2.93139, 0.0385887, 5.3996
3, 310, 11.2264, 0.000193206, 0.598602, 0.0306457, 27.1665, 2.06848, 708.672, 0.00378581, -2.67773, 0.0486551, 5.6616
4, 310, 8.57352, 1.32784e-05, 0.769487, 0.0151681, 4.85077, 0.140335, 723.677, 0.00155946, -9.21449, 0.0857873, 5.8412
5, 310, 11.1046, 2.62327e-05, 2.25767, 1.73629, 0.656741, 0.376791, 708.913, 0.00922481, -21.4658, 1.80388, 9.99607
6, 310, 9.97564, 1.314e-05, 1.79816, 0.0591748, 2.91165, 0.141364, 714.449, 0.00619459, -5.38581, 0.595333, 12.7103
0, 311, 14.7931, 3.39862e-05, 0.739182, 0.0347873, 5.19924, 0.362522, 698.757, 0.00406373, -2.75042, 0.25672, 5.10155
1, 311, 9.04604, 2.21835e-05, 0.902597, 0.0348644, 4.13544, 0.238881, 719.919, 0.00452966, -5.54702, 0.421542, 7.52506
2, 311, 11.6019, 2.23034e-05, 1.27807, 0.056065, 3.63247, 0.233775, 705.278, 0.00592676, -1.62334, 0.456359, 8.73122
3, 311, 14.8642, 3.89445e-05, 1.02087, 0.023594, 12.1307, 0.414047, 698.604, 0.00264565, -0.779763, 0.0672838, 9.1997
4, 311, 9.1266, 8.78799e-06, 1.29493, 0.0427376, 1.81111, 0.0890398, 719.282, 0.00477449, -9.56963, 0.898988, 10.7876
0, 312, 11.7182, 0.000363819, 0.490906, 0.0388736, 33.0652, 3.95676, 706.497, 0.00574033, -3.3269, 0.0758101, 5.01026
1, 312, 9.8354, 5.37462e-05, 0.392609, 0.0292814, 5.1893, 0.566652, 713.775, 0.00289384, -2.78398, 0.140198, 5.24096
2, 312, 14.1374, 9.04363e-05, 1.65212, 0.0673192, 18.3912, 1.56042, 699.708, 0.063453, 5.90754, 5.13924, 5.30984
3, 312, 14.1374, 8.77228e-05, 1.62338, 0.061555, 17.4367, 1.42269, 699.664, 0.0510022, 8.98946, 4.29256, 7.01906
4, 312, 14.1374, 8.68116e-05, 1.60239, 0.0596605, 16.7855, 0.922496, 699.635, 0.00664511, -0.848883, 0.120819, 8.86934
0, 313, 13.4449, 9.50332e-05, 0.710861, 0.0253575, 23.1859, 1.73352, 698.449, 0.0258665, 1.81859, 1.70082, 5.07978
1, 313, 13.445, 0.000249831, 0.92923, 0.0243932, 68.5116, 2.66301, 698.876, 0.00287896, -2.1365, 0.0134223, 5.15982
2, 313, 10.9941, 7.86961e-05, 1.62693, 0.117027, 7.82484, 1.00344, 707.095, 0.0427876, 5.25074, 5.69629, 7.09013
3, 313, 11.1326, 1.26713e-05, 1.89069, 0.0701652, 2.562, 0.142017, 706.669, 0.00791535, -6.1469, 0.998829, 8.64302
4, 313, 9.61522, 1.88213e-05, 0.913433, 0.0362872, 3.38776, 0.197015, 715.312, 0.00368682, -9.68457, 0.285078, 9.3107
5, 313, 10.994, 4.7618e-05, 1.61567, 0.0587831, 9.41961, 0.516548, 707.169, 0.00828071, -4.03498, 0.379372, 11.9588
6, 313, 10.3492, 1.78777e-05, 2.26771, 0.10793, 2.01543, 0.140789, 710.223, 0.0156332, 2.61274, 2.93611, 14.2467
0, 314, 12.632, 1.53856e-05, 1.09437, 0.0450362, 2.17362, 0.129185, 699.732, 0.00519767, 12.242, 0.669352, 5.41348
1, 314, 12.3402, 1.8098e-05, 1.69783, 0.0895117, 2.51023, 0.196772, 700.405, 0.0100739, -1.86457, 1.27582, 9.17673
0, 315, 11.0717, 0.000905632, 0.413295, 0.0159522, 167.723, 13.2022, 703.91, 0.0106455, -4.70504, 0.0792155, 5.9553
1, 315, 13.3162, 6.02375e-05, 0.593771, 0.0512949, 5.00763, 0.703661, 696.724, 0.0122772, 18.1134, 1.93753, 6.00501
2, 315, 13.314, 0.00073922, 0.314514, 0.0204207, 81.8201, 8.4361, 696.889, 0.00449199, -1.95729, 0.0361438, 6.4655
3, 315, 11.8254, 6.45473e-05, 1.21401, 0.088115, 6.37007, 0.782496, 700.826, 0.025579, -14.7975, 3.76517, 8.19438
4, 315, 11.8254, 6.6109e-05, 1.15256, 0.0568987, 9.64002, 0.705441, 700.922, 0.00670757, -7.23848, 0.230344, 8.33566
5, 315, 10.2171, 3.63294e-05, 0.811258, 0.0554779, 3.83803, 0.387162, 707.682, 0.00602611, -5.12033, 0.461561, 8.72083
6, 315, 12.2063, 5.09672e-06, 2.62395, 0.114564, 1.49787, 0.0887697, 699.713, 0.00708472, -0.427062, 1.33106, 13.4965
0, 316, 15.7575, 7.29524e-05, 0.83493, 0.0266482, 16.9989, 1.16635, 693.752, 0.0212299, -3.03941, 1.82893, 6.15985
1, 316, 15.7755, 8.25706e-05, 0.917504, 0.0362364, 15.3912, 1.28598, 693.708, 0.0269739, 3.10931, 2.4823, 6.35419
2, 316, 15.7754, 0.000246251, 0.904033, 0.0900364, 17.7978, 2.69367, 693.731, 0.0137151, -0.653659, 0.289345, 6.41162
3, 316, 15.7755, 8.10871e-05, 0.95473, 0.0342619, 17.2231, 1.32278, 693.761, 0.0286376, 6.39341, 2.44312, 6.45033
4, 316, 15.7755, 8.0478e-05, 0.956668, 0.0333694, 17.1054, 1.28509, 693.761, 0.0264866, 6.39466, 2.27233, 6.5766
5, 316, 15.7754, 0.000210908, 0.903947, 0.0770646, 17.8093, 2.24712, 693.731, 0.0088876, -0.628162, 0.160754, 7.90381
6, 316, 10.2862, 1.76458e-05, 2.42151, 0.0806433, 3.83992, 0.190847, 705.49, 0.00998835, -0.833004, 0.936592, 15.1537
0, 318, 14.7447, 1.70576e-05, 0.837833, 0.050968, 1.65577, 0.149464, 690.946, 0.00560103, 12.8131, 1.05832, 6.32604
1, 318, 12.2034, 7.73761e-05, 1.13122, 0.0559892, 11.2402, 0.872125, 695.884, 0.0107372, -0.838586, 0.608358, 9.71952
0, 319, 9.83625, 1.92553e-05, 1.08137, 0.104747, 2.01082, 0.289045, 706.044, 0.00855003, 0.748429, 1.09164, 5.91803
0, 320, 14.2224, 0.000435336, 0.275738, 0.0266783, 32.2598, 5.20976, 690.234, 0.00725845, 0.422272, 0.199079, 6.45351
1, 320, 10.6673, 1.8109e-05, 1.33178, 0.22307, 1.45402, 0.319929, 700.496, 0.0101665, -5.11105, 1.31639, 8.93658
0, 323, 15.0553, 0.000151594, 0.58999, 0.0335444, 24.1175, 2.82077, 687.441, 0.0357421, 31.9792, 2.21645, 5.02718
1, 323, 15.6818, 7.52897e-05, 0.416995, 0.0118984, 22.9843, 1.3704, 687.455, 0.0121041, 0.392488, 0.806142, 5.26911
2, 323, 15.6816, 7.47675e-05, 0.403912, 0.0117119, 22.3311, 1.34909, 687.442, 0.0117619, -3.2601, 0.81272, 5.32669
3, 323, 15.9658, 7.44818e-05, 0.353765, 0.0157842, 12.0173, 0.79401, 687.537, 0.00183332, 0.337071, 0.0496875, 5.37002
4, 323, 15.6817, 0.000101123, 0.494132, 0.0117937, 30.5022, 1.07032, 687.545, 0.00124208, 0.0529149, 0.0113823, 5.39154
5, 323, 14.0422, 4.34138e-05, 0.614353, 0.0453929, 4.21949, 0.450528, 687.667, 0.0035318, 0.73705, 0.140423, 5.5875
6, 323, 10.2019, 0.000138189, 0.59638, 1.04765, 0.5, 0.645462, 699.954, 0.00646874, -5.40001, 1.27588, 5.83893
7, 323, 9.31964, 1.75909e-05, 1.13728, 0.454824, 0.777077, 0.258771, 705.908, 0.004304, -1.2702, 0.830312, 5.99945
8, 323, 15.0528, 0.00020293, 0.593761, 0.019655, 44.1317, 2.16224, 687.515, 0.00226861, 0.252984, 0.0165643, 6.20273
9, 323, 11.568, 3.83284e-05, 6.02135, 0.218585, 7.59835, 0.417807, 694.133, 0.0322354, 4.56013, 1.95085, 21.0885
0, 324, 13.0506, 6.55069e-05, 0.64488, 0.042343, 7.17827, 0.720727, 688.031, 0.00677372, 2.25617, 0.482934, 6.3409
1, 324, 11.8418, 8.22326e-05, 0.719088, 0.0353228, 12.0503, 0.883656, 691.06, 0.00451942, -3.58283, 0.140336, 6.54666
2, 324, 10.6579, 1.29329e-05, 1.2276, 0.0891571, 1.90235, 0.20068, 695.539, 0.00570239, -2.65417, 0.558753, 7.3015
3, 324, 12.5906, 5.19676e-05, 2.23813, 0.0766858, 10.8073, 0.712327, 689.093, 0.037424, 9.60253, 4.34085, 11.0463
4, 324, 12.5905, 5.09818e-05, 2.20567, 0.0733145, 11.0419, 0.541439, 689.079, 0.00810118, -0.342328, 0.221219, 11.1575
0, 325, 15.3902, 9.00095e-05, 0.671971, 0.0245435, 17.7421, 0.947937, 684.666, 0.00239053, 0.0399419, 0.0331874, 5.26822
1, 325, 14.7558, 6.07995e-05, 0.518872, 0.0214661, 10.4634, 0.823306, 684.876, 0.0100478, 9.86325, 1.18635, 5.55746
2, 325, 14.7554, 0.000104205, 0.484588, 0.0196115, 18.5363, 1.10771, 684.935, 0.00220286, -1.82317, 0.0364111, 5.81296
3, 325, 15.794, 9.93409e-05, 0.623946, 0.0237533, 18.7752, 1.09355, 684.789, 0.00381553, -0.00638776, 0.104518, 9.39045
0, 326, 10.2247, 0.000138577, 0.738645, 0.0617713, 11.8781, 1.65917, 697.086, 0.0168633, 5.83055, 1.27146, 10.205
0, 327, 10.7013, 1.77963e-05, 0.91019, 0.066384, 2.21132, 0.242065, 693.357, 0.00617522, -11.6513, 0.785022, 6.37494
1, 327, 10.2535, 9.64117e-05, 0.573676, 0.0379105, 10.5004, 1.04523, 695.443, 0.00531075, -1.74397, 0.216481, 7.38748
2, 327, 15.2505, 1.46979e-05, 1.76701, 0.0509687, 3.6904, 0.158484, 682.699, 0.00616224, -0.289812, 0.580398, 16.0123
0, 328, 10.8272, 6.9327e-05, 0.681051, 0.039009, 8.71189, 0.748403, 690.914, 0.00523403, -2.00992, 0.242089, 5.11784
1, 328, 15.0916, 9.46252e-05, 0.872254, 0.0333376, 18.9188, 1.57158, 680.566, 0.0291392, 18.4322, 2.29346, 5.13151
2, 328, 9.33048, 4.39596e-05, 0.645774, 0.301806, 1.00181, 0.493935, 699.413, 0.00793014, -9.58976, 1.53944, 5.69095
3, 328, 9.58491, 6.27198e-05, 1.54455, 6.50166, 0.5, 1.33838, 697.714, 0.0084652, -14.4952, 1.13377, 5.81528
4, 328, 15.0912, 5.463e-05, 0.863947, 0.0169105, 20.0919, 0.58287, 680.576, 0.00198678, 1.5748, 0.0326895, 6.46688
5, 328, 10.6137, 0.000786779, 0.430722, 0.0196398, 147.153, 14.186, 691.933, 0.0202401, -4.29289, 0.204254, 6.70275
6, 328, 12.5805, 5.97236e-06, 3.85682, 0.239549, 1.247, 0.0937382, 685.373, 0.00989694, -5.12055, 1.88129, 16.9448
0, 329, 12.6255, 2.6609e-05, 0.712818, 0.0489821, 2.42732, 0.237889, 683.515, 0.00438418, -6.06898, 0.346854, 5.30614
1, 329, 8.73102, 1.40009e-05, 1.25026, 0.818179, 0.631081, 0.294106, 701.322, 0.00308227, -8.09014, 0.597521, 7.89745
0, 330, 8.88376, 8.51336e-06, 1.16474, 0.0409835, 2.19074, 0.115563, 700.398, 0.00378183, -7.6718, 0.481387, 5.12754
1, 330, 14.0027, 0.00015393, 2.80721, 0.267176, 26.1468, 3.20026, 680.121, 0.28417, -13.919, 19.6134, 5.70723
2, 330, 14.0027, 0.000202596, 2.7868, 0.408397, 27.4603, 4.34985, 680.131, 0.427022, -18.3992, 29.3248, 5.74606
3, 330, 14.7103, 1.46398e-05, 0.746462, 0.0237817, 3.24758, 0.152136, 679.75, 0.00269693, 6.77901, 0.257178, 6.30082
4, 330, 14.1578, 3.85426e-05, 1.51562, 0.0729728, 5.75945, 0.424129, 680.025, 0.0116949, 0.94698, 1.04199, 6.35621
5, 330, 10.9369, 1.64297e-05, 1.45271, 0.0635515, 2.2071, 0.139427, 686.529, 0.00736851, -2.43987, 0.948101, 10.3319
6, 330, 14.0031, 0.000101087, 2.82247, 0.108294, 22.0556, 1.80121, 680.024, 0.106863, 42.0655, 7.38739, 10.4173
7, 330, 14.0028, 3.90251e-05, 2.94616, 0.0399721, 20.7085, 0.410858, 680.079, 0.00387191, -0.427, 0.0456384, 10.439
0, 331, 11.7989, 5.31846e-05, 0.986927, 0.0915485, 4.12335, 0.55797, 683.353, 0.0085614, 2.06216, 0.477695, 6.66734
1, 331, 13.5337, 0.000111301, 1.16861, 0.023257, 40.2581, 1.19299, 678.945, 0.00290903, -3.33294, 0.0257895, 6.67817
2, 331, 12.5767, 2.25286e-05, 2.44526, 0.039066, 10.152, 0.238436, 681.167, 0.00411116, -2.87354, 0.113023, 9.39289
0, 332, 7.90825, 0.0166739, 0.0323965, 0.296965, 13.1328, 183.054, 705.04, 0.11315, -6.73094, 0.0118498, 5.05268
1, 332, 14.1168, 7.57337e-05, 0.969161, 0.0439237, 11.9131, 1.06661, 677.386, 0.0236502, 17.6204, 2.601, 6.89293
2, 332, 14.1165, 9.55134e-05, 0.963095, 0.0468043, 14.1498, 1.00642, 677.428, 0.0045979, -0.559568, 0.081152, 6.96496
3, 332, 13.0407, 2.18238e-05, 1.20257, 0.0301613, 6.26221, 0.237714, 679.915, 0.00441756, -5.46253, 0.321224, 7.75828
4, 332, 12.4034, 9.7428e-05, 1.39763, 0.0634874, 15.4414, 1.02816, 681.261, 0.00639407, -2.0883, 0.107576, 8.03782
0, 333, 10.004, 0.000132399, 0.646011, 0.0208604, 29.4819, 1.48974, 692.179, 0.00400886, -5.05989, 0.0842868, 6.35937
1, 333, 12.3854, 4.80907e-05, 0.956377, 0.0300069, 10.9086, 0.658074, 682.307, 0.0145745, 7.66106, 1.68918, 7.19223
2, 333, 12.3853, 9.7764e-05, 0.959508, 0.05051, 13.3699, 1.03816, 682.362, 0.00558344, -3.54621, 0.125336, 7.3173
3, 333, 10.0866, 2.94711e-05, 1.26473, 0.12016, 1.36539, 0.19487, 691.632, 0.012207, -16.6765, 2.3557, 9.33683
0, 334, 14.9573, 0.000372039, 0.884462, 0.123346, 23.6315, 6.85128, 676.46, 0.127835, -18.1342, 8.21396, 5.57497
1, 334, 12.1227, 1.95614e-05, 0.792764, 0.072747, 1.87102, 0.251508, 682.196, 0.00581427, -10.8168, 0.750401, 5.89256
2, 334, 14.0799, 0.000149902, 0.559968, 0.0339625, 17.7931, 1.59069, 677.208, 0.00371143, -0.569002, 0.0617773, 6.08523
3, 334, 14.9573, 0.000384157, 0.87307, 0.147213, 23.4943, 7.30043, 676.45, 0.159483, -17.6079, 10.7538, 6.22029
4, 334, 14.9573, 0.000384353, 0.883365, 0.130763, 23.5681, 7.10897, 676.459, 0.137208, -18.0673, 8.89737, 6.4934
5, 334, 14.9573, 0.000371282, 0.881581, 0.130868, 24.0499, 6.98324, 676.461, 0.136308, -16.5982, 9.0396, 6.75735
6, 334, 14.9579, 0.00022976, 0.713109, 0.0601079, 19.5728, 2.67853, 676.303, 0.0142089, -0.355091, 0.563096, 6.93793
7, 334, 11.7896, 5.70701e-06, 1.40216, 0.0213927, 2.83784, 0.065166, 683.2, 0.00256659, -7.09526, 0.320489, 7.55575
8, 334, 11.4741, 1.34629e-05, 1.76708, 0.0702541, 1.81362, 0.107393, 684.167, 0.00917947, -3.24622, 1.73688, 9.26603
9, 334, 9.37615, 3.0174e-05, 0.798951, 0.0401805, 4.31274, 0.318586, 694.402, 0.00421893, -9.22226, 0.270271, 9.68687
10, 334, 11.5862, 2.51032e-05, 1.7535, 0.041007, 7.6705, 0.315332, 683.735, 0.0140425, 3.58859, 1.92862, 9.71144
11, 334, 11.5862, 2.65831e-05, 1.7671, 0.0438912, 7.70499, 0.282041, 683.747, 0.00478413, -0.798059, 0.183256, 9.86192
12, 334, 14.9578, 0.000204221, 0.75033, 0.0520739, 21.0595, 2.53044, 676.339, 0.0167984, -3.25437, 0.786706, 10.3169
13, 334, 15.5441, 1.65939e-05, 1.56226, 0.0374045, 4.98836, 0.178219, 676.062, 0.00475465, -0.391208, 0.3555, 15.4714
0, 335, 13.1158, 9.80489e-05, 0.731711, 0.0289359, 17.8484, 1.04718, 677.046, 0.00347476, -5.05767, 0.0650149, 5.20184
1, 335, 10.4897, 0.000116063, 0.762582, 0.0556203, 11.3602, 1.62151, 685.099, 0.0290921, -3.37879, 3.26447, 5.25879
2, 335, 10.4896, 9.39332e-05, 0.749243, 0.0328229, 15.4305, 1.02502, 685.15, 0.0049053, -4.43064, 0.147591, 7.06751
3, 335, 10.4111, 2.94654e-05, 1.54744, 0.120768, 2.30496, 0.265157, 685.464, 0.0179987, -2.29217, 3.32617, 12.5051
0, 336, 11.1932, 3.30149e-05, 1.8748, 0.0426638, 10.4595, 0.46656, 683.188, 0.0230214, -10.0423, 2.5949, 5.5025
1, 336, 12.8818, 2.13385e-05, 0.917538, 0.0736794, 2.19227, 0.259856, 677.956, 0.00600865, -0.429242, 0.587067, 8.01111
2, 336, 12.3357, 5.29527e-06, 2.12324, 0.187128, 1.31426, 0.141216, 679.869, 0.00746645, 5.20693, 1.40303, 8.16453
3, 336, 11.1933, 3.35017e-05, 1.86414, 0.0395359, 11.3714, 0.357461, 683.221, 0.00464399, -2.28553, 0.135301, 11.6982
0, 337, 14.7629, 3.00784e-05, 0.854008, 0.0341414, 5.41745, 0.313723, 672.492, 0.00275294, 1.35868, 0.090916, 5.18163
1, 337, 9.15243, 3.06654e-05, 0.755445, 0.0395929, 4.21318, 0.324234, 692.456, 0.00409546, -7.5125, 0.262989, 7.96872
2, 337, 11.378, 5.13661e-05, 3.63993, 0.113619, 11.8959, 0.747323, 680.411, 0.0681593, 6.21834, 7.24888, 8.81011
3, 337, 11.378, 4.60703e-05, 3.69975, 0.0953885, 12.7582, 0.662195, 680.519, 0.0551776, 17.6374, 5.82133, 12.4909
4, 337, 11.3779, 2.29916e-05, 3.69732, 0.0487072, 12.5637, 0.245621, 680.506, 0.00580925, -4.72615, 0.156777, 14.2538
0, 338, 10.9046, 3.33453e-05, 0.905003, 0.0877909, 2.54818, 0.368526, 681.002, 0.00993165, 2.62084, 1.25371, 5.67617
0, 339, 8.86333, 5.29929e-05, 0.429138, 0.0224976, 7.27662, 0.566515, 692.379, 0.00272743, -6.52492, 0.127589, 5.00576
1, 339, 12.915, 2.77658e-05, 0.820981, 0.0616094, 1.96874, 0.217516, 673.544, 0.0087882, -2.66427, 1.65317, 5.90332
2, 339, 12.9366, 0.000587172, 0.871276, 0.0213293, 171.725, 7.15941, 674.064, 0.00655393, -2.61655, 0.0356559, 7.69474
3, 339, 9.87567, 9.65179e-06, 2.1897, 0.0426491, 3.60391, 0.104506, 684.898, 0.00507602, -1.13373, 0.478937, 12.3541
0, 340, 11.3292, 9.37165e-05, 0.559829, 0.0950867, 3.96165, 0.979916, 677.404, 0.00870339, -2.15223, 0.486721, 5.26871
0, 342, 12.1299, 1.81282e-05, 1.305, 0.409085, 0.986207, 0.306631, 672.734, 0.00805045, 7.23119, 1.53384, 5.78879
1, 342, 11.1586, 0.000307751, 0.714212, 0.041233, 38.0976, 3.8627, 674.902, 0.0140909, -1.70265, 0.386935, 8.18952
2, 342, 11.7085, 3.35151e-05, 1.36922, 0.0625631, 5.28093, 0.357776, 673.679, 0.00737448, -1.53546, 0.465307, 8.57392
0, 343, 15.1147, 0.000747013, 0.400333, 0.0111661, 190.834, 10.5934, 666.827, 0.006167, -0.213255, 0.0429951, 5.55874
1, 343, 14.9455, 3.57046e-05, 1.12368, 0.0501254, 5.73928, 0.425533, 666.844, 0.0133613, 3.71, 2.03247, 7.06393
2, 343, 14.9455, 2.31473e-05, 1.12657, 0.0320061, 5.86462, 0.248352, 666.852, 0.00401878, 2.95715, 0.250893, 7.76711
3, 343, 13.5521, 3.7196e-05, 2.07537, 0.0313523, 18.9432, 0.620173, 668.198, 0.0275163, 22.0272, 2.17623, 9.00975
4, 343, 13.5521, 3.48388e-05, 2.04591, 0.0295703, 18.1664, 0.569321, 668.154, 0.024905, 21.9435, 2.0299, 9.26939
5, 343, 13.5519, 4.02407e-05, 2.10128, 0.0289004, 21.0622, 0.429433, 668.272, 0.00340106, -0.569861, 0.0536612, 9.29118
0, 344, 11.118, 3.07135e-05, 0.689422, 0.069962, 2.287, 0.335853, 673.234, 0.00421562, 1.27743, 0.212287, 5.26466
1, 344, 9.81609, 3.76641e-05, 0.825044, 0.0499157, 4.4666, 0.432584, 679.899, 0.0109602, -14.0511, 1.78288, 5.52503
2, 344, 9.81608, 4.86186e-05, 0.800377, 0.0435616, 6.42971, 0.524346, 679.965, 0.00579939, -8.47016, 0.357566, 8.72078
0, 345, 10.7292, 7.89265e-05, 0.805133, 0.121638, 3.72852, 0.821433, 674.49, 0.0117668, -1.55298, 0.763497, 5.35909
1, 345, 14.3347, 0.000158971, 0.49017, 0.0192881, 29.0641, 1.75811, 666.157, 0.00322024, -0.890664, 0.0597628, 5.42097
2, 345, 11.5955, 2.95506e-05, 0.707038, 0.0595394, 1.83531, 0.22976, 671.782, 0.0080264, 7.08796, 1.51566, 5.51851
3, 345, 9.29018, 1.0278e-05, 0.913882, 0.0502402, 1.79346, 0.142906, 681.297, 0.00367065, -3.48066, 0.473523, 6.09018
4, 345, 11.6238, 8.48782e-05, 0.72678, 0.0676023, 6.56917, 0.903017, 671.783, 0.00764839, 0.736795, 0.364237, 6.99833
5, 345, 15.7143, 5.58252e-05, 0.529187, 0.0477842, 4.44581, 0.643173, 664.796, 0.0104557, -1.21692, 1.70224, 7.82448
6, 345, 15.7143, 4.10236e-05, 0.532363, 0.0345372, 4.55425, 0.444496, 664.801, 0.00476457, -1.85923, 0.438271, 8.1399
7, 345, 13.5948, 2.85572e-05, 1.26334, 0.0423579, 6.13202, 0.300414, 666.958, 0.0040499, -1.39388, 0.157764, 8.27157
0, 346, 14.9561, 0.000176882, 1.94194, 0.16023, 20.9112, 3.28314, 663.17, 0.155725, 163.303, 12.5, 6.18767
1, 346, 14.9548, 0.000233978, 2.98848, 0.273115, 29.9832, 4.88131, 664.098, 0.303336, 39.736, 15.2873, 8.25766
2, 346, 14.9541, 0.000560565, 2.94202, 0.928527, 39.5617, 11.3022, 664.205, 0.930316, -59.0642, 50.3901, 8.31508
3, 346, 14.9551, 0.000225634, 3.06008, 0.27546, 31.2276, 4.81512, 664.189, 0.304581, 62.9999, 14.8271, 8.80368
4, 346, 14.9544, 0.000100174, 3.55188, 0.0775993, 32.6962, 1.32107, 664.6, 0.0326143, 3.42164, 1.16438, 9.28525
5, 346, 14.9543, 4.83241e-05, 3.52132, 0.0388668, 31.519, 0.512661, 664.551, 0.00423112, -0.208901, 0.0395356, 10.1891
0, 347, 13.5531, 0.00126289, 0.384998, 0.0115509, 300, 17.9881, 666.227, 0.00681843, -1.63049, 0.0289064, 5.03974
1, 347, 14.4121, 0.00115308, 0.377584, 0.0106013, 300, 17.9906, 665.472, 0.00818102, -1.65659, 0.0382384, 5.69242
